,0,1,2,3,4,5,6,7
374,2019.0,5.0,27.0,8.0,0.0,12.03888889,9.2,11.2
375,2019.0,2.0,2.0,5.0,15.0,1.405555556,9.2,8.8
376,2019.0,3.0,4.0,2.0,45.0,6.011111111,10.6,10.9
377,2019.0,8.0,26.0,14.0,45.0,23.32222222,4.2,6.5
378,2019.0,4.0,22.0,9.0,30.0,9.983333333,4.3,6.6
379,2019.0,10.0,7.0,19.0,15.0,8.6,5.1,4.8
380,2019.0,4.0,23.0,2.0,0.0,9.422222222,4.5,5.4
381,2019.0,6.0,28.0,9.0,45.0,16.20555556,17.5,26.1
382,2019.0,7.0,24.0,5.0,15.0,18.45555556,23.0,22.1
383,2019.0,4.0,2.0,7.0,45.0,5.216666667,0.0,0.0
384,2019.0,6.0,14.0,3.0,15.0,15.37222222,8.3,6.9
385,2019.0,2.0,5.0,19.0,45.0,4.005555556,11.1,11.9
386,2019.0,11.0,2.0,16.0,45.0,10.98888889,13.9,20.0
387,2019.0,10.0,17.0,18.0,30.0,12.4,9.7,8.9
388,2019.0,11.0,10.0,6.0,0.0,7.1333333329999995,9.6,9.6
389,2019.0,8.0,30.0,22.0,30.0,19.06666667,11.7,11.7
390,2019.0,3.0,14.0,22.0,15.0,5.372222222,10.1,10.3
391,2019.0,2.0,2.0,3.0,15.0,1.333333333,9.2,8.9
392,2019.0,10.0,3.0,9.0,45.0,10.10555556,6.1,5.1
393,2019.0,10.0,10.0,2.0,30.0,10.32777778,9.1,8.9
394,2019.0,7.0,28.0,23.0,15.0,20.34444444,27.0,21.6
395,2019.0,5.0,11.0,5.0,30.0,6.827777778,3.2,4.5
396,2019.0,9.0,14.0,12.0,0.0,16.05555556,27.7,25.1
397,2019.0,8.0,6.0,18.0,30.0,20.55,30.3,30.9
398,2018.0,12.0,17.0,3.0,45.0,1.127777778,10.4,10.1
399,2019.0,3.0,13.0,2.0,45.0,4.044444444,10.3,9.7
400,2019.0,8.0,28.0,19.0,0.0,23.36111111,9.1,8.7
401,2019.0,7.0,9.0,4.0,30.0,13.07777778,17.8,15.8
402,2019.0,3.0,10.0,19.0,0.0,3.672222222,10.1,10.6
403,2019.0,8.0,5.0,13.0,45.0,19.26111111,14.4,9.0
404,2019.0,7.0,24.0,1.0,45.0,18.62777778,27.8,25.6
405,2019.0,2.0,22.0,2.0,15.0,3.2388888889999996,9.7,9.7
406,2019.0,5.0,22.0,18.0,45.0,12.61111111,3.4,6.0
407,2019.0,7.0,11.0,20.0,15.0,17.47222222,41.3,47.9
408,2019.0,8.0,27.0,17.0,45.0,22.51111111,7.9,7.3
409,2019.0,1.0,25.0,3.0,15.0,-1.4166666669999999,13.3,13.4
410,2019.0,4.0,19.0,14.0,15.0,11.01666667,13.4,8.9
411,2019.0,3.0,24.0,22.0,45.0,5.016666667,7.9,8.1
412,2019.0,8.0,23.0,23.0,0.0,18.07222222,19.7,19.5
413,2019.0,6.0,4.0,5.0,45.0,12.16111111,3.8,4.6
414,2019.0,3.0,14.0,16.0,0.0,5.083333333,9.6,20.5
415,2019.0,1.0,26.0,21.0,15.0,2.527777778,11.5,11.8
416,2018.0,12.0,31.0,0.0,30.0,4.3888888889999995,9.9,9.9
417,2019.0,9.0,24.0,15.0,15.0,14.96111111,4.2,5.0
418,2019.0,6.0,12.0,14.0,15.0,16.68333333,5.6,5.4
419,2019.0,3.0,29.0,14.0,45.0,9.816666667,3.5,2.3
420,2019.0,7.0,31.0,15.0,15.0,19.88888889,24.4,32.2
421,2019.0,11.0,14.0,15.0,30.0,7.7,14.7,22.2
422,2019.0,6.0,16.0,11.0,45.0,17.74444444,28.7,23.5
423,2019.0,8.0,11.0,21.0,45.0,18.42222222,20.0,11.6
424,2019.0,9.0,24.0,18.0,0.0,14.96111111,18.4,7.7
425,2019.0,6.0,26.0,0.0,30.0,20.37777778,8.2,8.0
426,2019.0,10.0,22.0,9.0,45.0,12.32222222,9.2,5.5
427,2019.0,8.0,4.0,10.0,0.0,17.32222222,19.1,14.9
428,2019.0,8.0,2.0,23.0,0.0,18.58333333,31.7,28.4
429,2019.0,4.0,17.0,12.0,15.0,9.533333333,9.2,6.4
430,2019.0,4.0,7.0,9.0,0.0,7.994444444,0.0,0.0
431,2019.0,5.0,21.0,10.0,15.0,13.77777778,3.8,5.5
432,2019.0,4.0,24.0,9.0,45.0,11.10555556,13.3,6.0
433,2019.0,3.0,30.0,18.0,45.0,8.555555556,4.5,6.1
434,2019.0,7.0,9.0,10.0,45.0,15.65,8.6,8.4
435,2019.0,11.0,1.0,4.0,0.0,6.588888889,10.9,11.2
436,2019.0,9.0,19.0,9.0,15.0,11.82222222,18.3,17.3
437,2019.0,10.0,22.0,10.0,30.0,12.32222222,9.3,2.5
438,2019.0,3.0,23.0,22.0,45.0,5.672222222,9.0,8.5
439,2019.0,8.0,30.0,19.0,30.0,20.28333333,11.6,16.4
440,2019.0,2.0,16.0,7.0,30.0,4.8722222219999995,9.9,8.7
441,2019.0,10.0,20.0,20.0,45.0,12.01666667,6.9,7.3
442,2019.0,10.0,28.0,20.0,0.0,8.688888889,12.3,12.3
443,2019.0,2.0,3.0,19.0,30.0,2.6,10.6,10.8
444,2019.0,1.0,10.0,16.0,0.0,3.272222222,10.9,23.1
445,2019.0,10.0,29.0,13.0,45.0,9.05,8.8,7.1
446,2019.0,4.0,18.0,14.0,15.0,10.47222222,7.2,9.5
447,2019.0,1.0,15.0,10.0,0.0,4.422222222,11.6,19.0
448,2019.0,6.0,19.0,4.0,15.0,16.65555556,9.6,8.0
449,2019.0,7.0,13.0,17.0,15.0,19.83888889,36.0,51.0
450,2019.0,6.0,10.0,4.0,15.0,14.11666667,14.0,12.9
451,2019.0,9.0,23.0,16.0,30.0,15.36666667,2.8,2.6
452,2019.0,2.0,5.0,10.0,45.0,4.3555555560000005,24.0,9.6
453,2018.0,12.0,28.0,12.0,15.0,6.811111111000001,18.4,11.9
454,2019.0,8.0,26.0,16.0,30.0,23.01666667,10.9,9.5
455,2019.0,9.0,18.0,23.0,15.0,12.08888889,1.1,1.1
456,2018.0,12.0,17.0,9.0,0.0,2.027777778,10.2,9.0
457,2019.0,11.0,10.0,14.0,45.0,7.827777778,4.6,21.5
458,2019.0,5.0,27.0,23.0,15.0,10.79444444,14.5,11.9
459,2019.0,11.0,15.0,7.0,0.0,6.766666667000001,11.9,11.2
460,2018.0,12.0,27.0,5.0,30.0,6.683333332999999,9.3,9.3
461,2019.0,9.0,6.0,13.0,15.0,16.51666667,4.6,4.0
462,2019.0,10.0,24.0,23.0,30.0,13.31111111,10.9,9.9
463,2019.0,8.0,31.0,19.0,0.0,22.55555556,15.3,18.6
464,2019.0,8.0,4.0,1.0,0.0,17.32777778,28.8,25.1
465,2019.0,6.0,1.0,18.0,0.0,15.00555556,38.0,29.4
466,2019.0,6.0,6.0,16.0,15.0,19.0,0.0,0.0
467,2019.0,3.0,27.0,17.0,45.0,8.211111111000001,5.4,6.8
468,2019.0,3.0,22.0,20.0,30.0,6.8,5.6,5.6
469,2019.0,1.0,11.0,11.0,45.0,6.083333333,8.0,8.1
470,2019.0,2.0,17.0,21.0,15.0,5.483333332999999,9.0,9.1
471,2019.0,9.0,8.0,20.0,30.0,15.87777778,10.3,9.8
472,2018.0,12.0,31.0,7.0,0.0,4.8,12.1,9.7
473,2019.0,9.0,8.0,2.0,45.0,13.90555556,12.3,11.4
474,2019.0,11.0,7.0,18.0,15.0,7.038888889,13.2,12.6
475,2019.0,7.0,28.0,23.0,0.0,20.34444444,28.5,22.5
476,2019.0,4.0,5.0,21.0,15.0,8.344444444,0.0,0.0
477,2019.0,8.0,20.0,20.0,15.0,17.18333333,11.6,13.5
478,2019.0,6.0,5.0,22.0,0.0,17.33333333,13.7,12.1
479,2019.0,8.0,15.0,1.0,30.0,15.9,10.6,11.8
480,2019.0,6.0,26.0,7.0,45.0,19.82222222,6.7,9.2
481,2019.0,4.0,1.0,16.0,0.0,6.811111111000001,1.3,0.0
482,2019.0,10.0,28.0,0.0,30.0,9.038888888999999,10.3,10.5
483,2019.0,11.0,7.0,2.0,15.0,4.3888888889999995,13.0,12.6
484,2018.0,12.0,22.0,12.0,0.0,3.0111111110000004,10.3,9.0
485,2019.0,3.0,16.0,20.0,15.0,5.433333332999999,10.5,10.2
486,2019.0,8.0,7.0,2.0,30.0,16.97222222,15.0,15.3
487,2019.0,3.0,15.0,9.0,30.0,4.8777777780000005,9.7,11.7
488,2019.0,6.0,4.0,4.0,45.0,12.13888889,5.2,3.8
489,2019.0,3.0,25.0,9.0,15.0,4.677777778,11.3,11.4
490,2019.0,9.0,22.0,7.0,0.0,13.55555556,18.7,22.2
491,2019.0,3.0,5.0,8.0,30.0,4.411111111,11.2,11.0
492,2019.0,3.0,27.0,6.0,45.0,6.155555556,6.6,8.0
493,2019.0,1.0,23.0,5.0,30.0,0.34444444399999996,12.4,12.5
494,2019.0,5.0,14.0,7.0,15.0,9.027777777999999,6.3,0.0
495,2019.0,6.0,9.0,1.0,30.0,13.52777778,20.4,19.0
496,2019.0,8.0,22.0,9.0,45.0,18.12777778,13.3,10.2
497,2019.0,8.0,10.0,18.0,15.0,19.44444444,15.5,18.7
498,2019.0,7.0,23.0,23.0,15.0,19.62777778,38.1,29.5
499,2019.0,6.0,24.0,17.0,30.0,20.37777778,4.8,5.3
500,2019.0,1.0,9.0,5.0,30.0,3.2,11.2,11.1
501,2019.0,5.0,27.0,22.0,30.0,11.24444444,16.5,13.7
502,2019.0,7.0,29.0,3.0,45.0,19.7,0.0,17.7
503,2019.0,11.0,3.0,23.0,0.0,9.783333333,11.2,11.2
504,2019.0,3.0,9.0,9.0,15.0,5.238888889,13.1,17.4
505,2019.0,5.0,31.0,16.0,0.0,14.87777778,13.0,14.5
506,2019.0,4.0,29.0,12.0,15.0,11.23888889,25.2,23.3
507,2019.0,7.0,22.0,23.0,15.0,18.43888889,45.2,30.8
508,2019.0,4.0,18.0,19.0,0.0,10.01111111,14.9,17.4
509,2019.0,8.0,31.0,15.0,0.0,22.33888889,9.1,4.1
510,2019.0,7.0,19.0,5.0,15.0,18.1,0.0,36.1
511,2019.0,4.0,5.0,6.0,30.0,7.316666667000001,0.0,0.0
512,2018.0,12.0,23.0,22.0,45.0,1.711111111,10.5,11.0
513,2019.0,6.0,24.0,6.0,15.0,16.93333333,5.6,4.7
514,2019.0,8.0,4.0,12.0,45.0,18.78888889,10.5,10.6
515,2019.0,7.0,9.0,3.0,30.0,13.07777778,18.1,17.8
516,2019.0,5.0,13.0,18.0,30.0,10.66111111,10.9,6.9
517,2019.0,2.0,20.0,15.0,0.0,6.166666667,10.1,10.3
518,2019.0,2.0,16.0,8.0,30.0,4.866666667,8.7,17.5
519,2019.0,9.0,15.0,16.0,30.0,15.11666667,2.9,3.6
520,2019.0,3.0,11.0,3.0,15.0,2.15,10.4,10.5
521,2019.0,1.0,1.0,3.0,45.0,7.077777778,10.2,9.8
522,2019.0,10.0,8.0,4.0,15.0,8.722222222000001,0.0,11.1
523,2019.0,6.0,28.0,14.0,45.0,19.82222222,10.6,7.5
524,2019.0,10.0,22.0,22.0,0.0,11.31111111,8.5,8.4
525,2019.0,3.0,14.0,9.0,45.0,5.166666667,9.7,9.1
526,2018.0,12.0,17.0,15.0,0.0,2.522222222,9.4,12.6
527,2019.0,7.0,30.0,14.0,0.0,22.75,8.7,13.3
528,2019.0,8.0,17.0,8.0,45.0,17.08333333,16.1,16.4
529,2019.0,4.0,25.0,14.0,0.0,12.55,26.7,35.5
530,2019.0,4.0,22.0,21.0,30.0,10.04444444,7.0,4.8
531,2019.0,4.0,11.0,18.0,45.0,4.2,0.0,0.0
532,2019.0,2.0,6.0,23.0,15.0,3.766666667,10.2,10.4
533,2019.0,6.0,8.0,6.0,15.0,14.77222222,14.7,18.5
534,2019.0,5.0,13.0,11.0,30.0,10.93888889,26.1,18.3
535,2019.0,4.0,8.0,17.0,15.0,6.8555555560000005,0.0,0.0
536,2019.0,2.0,17.0,6.0,15.0,4.6388888889999995,8.8,8.6
537,2019.0,1.0,8.0,6.0,45.0,5.377777778,8.6,8.6
538,2019.0,9.0,5.0,19.0,45.0,14.4,10.2,11.2
539,2019.0,2.0,24.0,4.0,30.0,4.3777777780000005,13.1,13.4
540,2018.0,12.0,21.0,9.0,30.0,5.3,9.4,7.6
541,2019.0,5.0,29.0,14.0,45.0,12.27777778,16.5,11.6
542,2019.0,1.0,11.0,21.0,45.0,4.438888888999999,9.8,9.3
543,2019.0,9.0,20.0,19.0,15.0,15.03888889,14.1,15.0
544,2019.0,4.0,20.0,3.0,15.0,7.65,22.5,24.4
545,2019.0,4.0,3.0,13.0,15.0,8.6,0.0,0.0
546,2019.0,10.0,5.0,14.0,15.0,8.9,13.5,7.4
547,2019.0,7.0,30.0,12.0,30.0,22.17222222,6.6,8.2
548,2019.0,10.0,17.0,4.0,15.0,11.66666667,0.0,7.7
549,2019.0,10.0,10.0,18.0,45.0,12.30555556,3.8,4.4
550,2019.0,4.0,18.0,0.0,0.0,7.327777778,13.9,12.6
551,2019.0,2.0,17.0,1.0,0.0,5.344444444,8.6,8.6
552,2019.0,1.0,1.0,12.0,30.0,6.216666667,8.7,8.5
553,2019.0,7.0,5.0,13.0,30.0,17.4,6.0,5.5
554,2019.0,5.0,16.0,1.0,15.0,10.03888889,6.5,7.1
555,2019.0,2.0,15.0,11.0,0.0,4.977777778,7.3,6.5
556,2019.0,4.0,10.0,1.0,30.0,4.383333333,0.0,0.0
557,2019.0,7.0,20.0,20.0,45.0,18.56666667,69.6,65.8
558,2019.0,5.0,9.0,15.0,15.0,12.60555556,3.5,3.0
559,2019.0,3.0,15.0,16.0,30.0,6.027777778,9.1,9.4
560,2019.0,9.0,10.0,13.0,15.0,16.37222222,3.3,4.2
561,2019.0,10.0,31.0,0.0,0.0,7.072222222000001,9.4,9.0
562,2019.0,8.0,31.0,1.0,45.0,18.21111111,9.9,9.3
563,2019.0,2.0,4.0,23.0,15.0,3.394444444,13.3,12.6
564,2019.0,2.0,16.0,19.0,30.0,5.677777777999999,9.8,10.2
565,2019.0,4.0,24.0,11.0,45.0,11.55,3.2,2.3
566,2019.0,1.0,2.0,7.0,15.0,4.061111111000001,8.0,10.4
567,2019.0,5.0,24.0,0.0,30.0,11.83888889,4.7,4.5
568,2019.0,11.0,13.0,19.0,15.0,7.233333332999999,11.1,11.3
569,2019.0,9.0,29.0,15.0,30.0,14.15555556,1.4,1.3
570,2019.0,2.0,22.0,15.0,15.0,3.5888888889999997,17.9,21.3
571,2019.0,11.0,15.0,16.0,0.0,9.127777777999999,8.8,23.8
572,2019.0,1.0,2.0,18.0,45.0,3.872222222,11.0,11.4
573,2019.0,2.0,12.0,6.0,45.0,1.6166666669999998,11.4,11.2
574,2019.0,3.0,15.0,22.0,15.0,4.3555555560000005,11.2,10.2
575,2019.0,6.0,10.0,18.0,15.0,16.4,13.5,11.7
576,2019.0,7.0,16.0,10.0,15.0,16.38333333,68.5,63.7
577,2019.0,3.0,24.0,8.0,0.0,4.938888888999999,7.0,9.0
578,2019.0,6.0,17.0,7.0,15.0,15.32777778,5.5,9.8
579,2019.0,8.0,4.0,22.0,30.0,18.05555556,33.1,28.0
580,2019.0,1.0,9.0,6.0,30.0,3.244444444,11.1,9.6
581,2019.0,4.0,1.0,15.0,45.0,6.811111111000001,2.7,0.0
582,2019.0,1.0,2.0,17.0,15.0,4.1277777780000005,10.8,11.0
583,2019.0,7.0,31.0,4.0,30.0,18.45,24.7,25.2
584,2019.0,7.0,1.0,1.0,15.0,16.35,15.9,15.9
585,2019.0,8.0,14.0,11.0,0.0,17.18888889,26.7,18.9
586,2019.0,8.0,24.0,2.0,45.0,17.1,16.8,16.2
587,2019.0,11.0,2.0,18.0,0.0,11.95555556,16.1,10.1
588,2019.0,4.0,9.0,19.0,30.0,4.666666667,0.0,0.0
589,2019.0,3.0,19.0,22.0,45.0,4.972222222,7.7,7.7
590,2019.0,6.0,8.0,19.0,15.0,14.83333333,28.0,32.0
591,2019.0,8.0,2.0,6.0,15.0,17.05555556,20.4,21.1
592,2019.0,9.0,30.0,19.0,45.0,11.5,5.2,3.9
593,2019.0,5.0,1.0,11.0,0.0,12.62222222,20.4,24.1
594,2018.0,12.0,21.0,4.0,30.0,4.766666667,10.4,10.6
595,2019.0,6.0,30.0,9.0,30.0,21.82222222,13.4,18.4
596,2019.0,3.0,27.0,13.0,30.0,8.144444444,5.5,5.2
597,2019.0,5.0,25.0,14.0,15.0,14.66666667,21.3,14.6
598,2019.0,6.0,5.0,0.0,45.0,14.62222222,12.1,11.9
599,2019.0,3.0,30.0,19.0,30.0,8.555555556,5.8,6.7
600,2019.0,7.0,6.0,22.0,15.0,14.0,43.8,23.8
601,2019.0,2.0,9.0,18.0,45.0,5.238888889,10.2,9.9
602,2019.0,5.0,21.0,3.0,0.0,11.93333333,6.6,6.6
603,2019.0,1.0,20.0,14.0,30.0,2.683333333,8.5,13.8
604,2019.0,8.0,25.0,14.0,45.0,22.19444444,7.4,3.8
605,2019.0,6.0,27.0,5.0,0.0,14.83888889,10.1,6.7
606,2019.0,5.0,30.0,8.0,45.0,12.26111111,30.3,26.8
607,2019.0,6.0,14.0,0.0,15.0,15.50555556,9.7,8.3
608,2019.0,1.0,4.0,11.0,30.0,5.533333333,8.3,8.4
609,2019.0,9.0,7.0,18.0,45.0,16.70555556,13.9,20.3
610,2019.0,1.0,3.0,20.0,15.0,3.366666667,18.6,11.3
611,2019.0,6.0,28.0,20.0,30.0,19.50555556,3.3,3.7
612,2019.0,1.0,18.0,8.0,45.0,1.5833333330000001,11.8,11.0
613,2018.0,12.0,27.0,12.0,0.0,7.461111111,8.9,8.5
614,2018.0,12.0,25.0,6.0,15.0,5.344444444,9.7,7.5
615,2019.0,2.0,16.0,16.0,15.0,6.8611111110000005,9.4,19.1
616,2019.0,3.0,6.0,19.0,30.0,5.655555556,10.7,10.8
617,2019.0,7.0,12.0,8.0,45.0,16.83333333,37.0,38.4
618,2019.0,1.0,28.0,20.0,15.0,0.655555556,13.4,13.0
619,2019.0,5.0,26.0,9.0,0.0,12.40555556,15.1,9.1
620,2019.0,11.0,12.0,9.0,0.0,6.622222222,9.0,12.3
621,2019.0,3.0,31.0,16.0,30.0,6.45,1.6,4.0
622,2019.0,4.0,18.0,16.0,45.0,10.21666667,6.8,9.7
623,2019.0,2.0,18.0,21.0,45.0,5.822222222000001,12.8,13.1
624,2019.0,8.0,16.0,16.0,0.0,18.66666667,4.4,5.2
625,2019.0,7.0,14.0,13.0,15.0,15.23333333,45.9,44.7
626,2019.0,8.0,12.0,0.0,30.0,17.93888889,11.7,11.1
627,2019.0,2.0,11.0,22.0,45.0,2.577777778,11.5,11.5
628,2019.0,3.0,2.0,19.0,15.0,4.8555555560000005,11.9,12.1
629,2019.0,1.0,17.0,17.0,0.0,1.572222222,24.5,12.0
630,2019.0,2.0,11.0,4.0,0.0,3.111111111,10.1,9.9
631,2019.0,6.0,9.0,6.0,0.0,13.49444444,13.3,19.6
632,2019.0,7.0,31.0,11.0,45.0,19.41666667,20.5,26.7
633,2019.0,1.0,14.0,3.0,30.0,2.333333333,9.9,9.7
634,2019.0,9.0,18.0,7.0,30.0,11.17777778,1.7,1.7
635,2019.0,3.0,24.0,20.0,15.0,5.283333333,8.0,8.5
636,2018.0,12.0,17.0,16.0,15.0,2.522222222,16.7,18.5
637,2019.0,9.0,13.0,4.0,30.0,15.19444444,8.6,8.7
638,2019.0,7.0,21.0,20.0,30.0,17.93888889,50.0,49.7
639,2019.0,6.0,1.0,0.0,15.0,13.52222222,30.5,27.4
640,2019.0,7.0,22.0,17.0,15.0,17.7,69.2,77.9
641,2019.0,9.0,9.0,7.0,45.0,14.98333333,11.3,10.0
642,2019.0,6.0,3.0,13.0,30.0,18.16666667,4.6,8.8
643,2018.0,12.0,15.0,12.0,15.0,2.9111111110000003,7.5,7.1
644,2019.0,1.0,13.0,4.0,0.0,4.883333333,8.8,8.7
645,2019.0,1.0,1.0,3.0,30.0,7.077777778,10.1,9.7
646,2019.0,6.0,4.0,16.0,30.0,15.33333333,9.2,9.2
647,2019.0,6.0,1.0,23.0,0.0,12.91111111,37.9,32.0
648,2019.0,1.0,18.0,23.0,45.0,2.122222222,11.8,11.5
649,2019.0,1.0,3.0,1.0,30.0,2.605555556,10.5,10.4
650,2019.0,6.0,13.0,14.0,30.0,17.68888889,21.1,10.7
651,2019.0,6.0,10.0,0.0,30.0,13.66666667,17.2,14.3
652,2019.0,9.0,9.0,4.0,45.0,14.54444444,7.7,7.4
653,2019.0,4.0,18.0,7.0,15.0,7.016666667000001,8.9,6.4
654,2019.0,7.0,9.0,6.0,30.0,13.46111111,11.4,9.8
655,2019.0,11.0,7.0,8.0,0.0,5.705555556,11.4,9.6
656,2019.0,8.0,2.0,7.0,30.0,17.05555556,23.6,17.5
657,2019.0,10.0,8.0,3.0,30.0,8.722222222000001,0.0,0.0
658,2019.0,3.0,10.0,8.0,30.0,4.038888889,14.2,17.1
659,2019.0,3.0,6.0,20.0,15.0,5.805555556,10.9,10.4
660,2019.0,5.0,19.0,0.0,15.0,12.18333333,16.1,14.0
661,2019.0,10.0,9.0,6.0,0.0,11.31111111,8.5,8.1
662,2019.0,8.0,24.0,12.0,30.0,19.33333333,13.5,9.8
663,2019.0,3.0,16.0,10.0,0.0,5.077777778,21.2,8.1
664,2019.0,11.0,16.0,11.0,0.0,9.072222222,8.4,7.3
665,2019.0,8.0,5.0,12.0,45.0,19.26111111,14.6,14.4
666,2019.0,3.0,15.0,17.0,15.0,5.727777777999999,9.2,9.4
667,2019.0,2.0,19.0,23.0,45.0,4.272222222,13.0,12.5
668,2019.0,7.0,13.0,14.0,45.0,20.20555556,14.6,26.7
669,2019.0,1.0,16.0,11.0,0.0,6.172222222,7.3,7.2
670,2019.0,6.0,19.0,14.0,15.0,20.62777778,15.1,9.5
671,2019.0,3.0,21.0,22.0,15.0,7.294444444,8.4,8.4
672,2019.0,5.0,1.0,12.0,15.0,11.01666667,24.0,20.5
673,2019.0,2.0,9.0,17.0,30.0,5.1277777780000005,8.7,10.1
674,2019.0,2.0,13.0,1.0,30.0,4.783333333,9.7,10.0
675,2019.0,6.0,28.0,8.0,0.0,15.57222222,10.0,20.9
676,2019.0,8.0,30.0,1.0,15.0,17.23333333,7.3,7.6
677,2019.0,9.0,6.0,4.0,45.0,13.15555556,8.3,7.7
678,2019.0,5.0,13.0,12.0,45.0,11.49444444,16.4,20.7
679,2019.0,8.0,11.0,7.0,45.0,17.77777778,10.0,8.7
680,2019.0,9.0,29.0,7.0,0.0,13.63333333,4.3,2.7
681,2019.0,4.0,28.0,9.0,45.0,10.11666667,15.3,16.9
682,2019.0,8.0,21.0,6.0,15.0,14.74444444,6.8,7.7
683,2019.0,3.0,5.0,3.0,45.0,4.5,9.2,9.1
684,2019.0,1.0,27.0,3.0,15.0,2.566666667,12.0,11.5
685,2019.0,8.0,10.0,10.0,0.0,19.7,9.9,8.9
686,2019.0,9.0,10.0,1.0,30.0,14.78888889,6.8,6.7
687,2019.0,10.0,25.0,5.0,45.0,12.26111111,9.5,10.7
688,2019.0,7.0,18.0,18.0,15.0,19.95,66.4,64.8
689,2019.0,2.0,17.0,22.0,45.0,5.483333332999999,8.9,9.2
690,2019.0,2.0,22.0,2.0,45.0,3.2388888889999996,9.6,9.9
691,2019.0,4.0,22.0,9.0,0.0,9.983333333,3.2,5.5
692,2019.0,4.0,29.0,17.0,30.0,12.10555556,3.2,3.4
693,2019.0,1.0,17.0,7.0,30.0,3.933333333,8.8,8.6
694,2019.0,6.0,4.0,7.0,45.0,12.3,10.5,16.7
695,2019.0,5.0,12.0,1.0,0.0,7.661111111,10.5,12.0
696,2019.0,5.0,1.0,18.0,15.0,10.43333333,1.6,2.6
697,2019.0,7.0,28.0,9.0,15.0,20.82222222,30.6,32.9
698,2019.0,3.0,6.0,17.0,0.0,5.527777778,8.8,9.3
699,2019.0,1.0,13.0,21.0,0.0,4.05,10.95,7.4
700,2019.0,5.0,9.0,19.0,45.0,12.13888889,5.5,6.2
701,2019.0,3.0,19.0,21.0,15.0,4.972222222,7.1,7.6
702,2019.0,5.0,13.0,10.0,45.0,9.827777778,21.9,26.0
703,2019.0,5.0,26.0,1.0,30.0,10.49444444,10.2,10.3
704,2019.0,5.0,13.0,13.0,30.0,11.49444444,19.3,15.0
705,2019.0,3.0,24.0,7.0,15.0,4.6444444439999995,6.8,7.3
706,2019.0,5.0,1.0,13.0,45.0,11.01666667,18.7,13.2
707,2019.0,9.0,20.0,8.0,45.0,13.61111111,5.7,9.2
708,2019.0,2.0,24.0,8.0,0.0,4.288888889,12.2,24.7
709,2019.0,11.0,6.0,16.0,15.0,5.494444444,10.2,14.3
710,2019.0,10.0,20.0,9.0,30.0,11.75,11.9,9.2
711,2019.0,1.0,14.0,19.0,45.0,2.688888889,11.2,10.9
712,2018.0,12.0,22.0,16.0,0.0,2.833333333,9.5,22.4
713,2019.0,10.0,25.0,7.0,45.0,12.13888889,20.8,13.2
714,2019.0,3.0,31.0,9.0,45.0,5.1388888889999995,3.5,2.9
715,2019.0,7.0,20.0,6.0,15.0,17.55555556,31.2,37.2
716,2019.0,9.0,1.0,0.0,45.0,20.56666667,12.1,11.6
717,2019.0,1.0,5.0,14.0,45.0,6.183333332999999,9.3,10.2
718,2019.0,7.0,28.0,21.0,30.0,21.06666667,37.7,31.4
719,2019.0,3.0,30.0,8.0,15.0,6.422222222,3.5,7.6
720,2019.0,8.0,21.0,22.0,30.0,17.22222222,17.8,11.8
721,2019.0,2.0,28.0,14.0,45.0,6.794444444,10.15,11.9
722,2019.0,10.0,20.0,2.0,15.0,11.11666667,11.7,0.0
723,2019.0,1.0,21.0,1.0,0.0,2.005555556,12.55,15.7
724,2018.0,12.0,18.0,1.0,45.0,2.477777778,9.8,9.8
725,2019.0,4.0,1.0,5.0,15.0,3.0944444439999996,7.7,6.5
726,2019.0,4.0,19.0,5.0,15.0,7.188888888999999,20.9,19.9
727,2019.0,1.0,5.0,13.0,0.0,6.838888889,8.3,8.9
728,2019.0,9.0,11.0,19.0,30.0,15.98888889,3.8,2.9
729,2019.0,2.0,16.0,15.0,45.0,6.8611111110000005,6.9,16.7
730,2019.0,9.0,7.0,9.0,47.0,15.33333333,18.95,0.0
731,2019.0,7.0,15.0,10.0,0.0,14.83888889,67.2,55.9
732,2019.0,1.0,4.0,10.0,15.0,5.1277777780000005,8.5,8.3
733,2019.0,10.0,28.0,13.0,30.0,9.827777778,9.0,8.0
734,2019.0,5.0,25.0,5.0,15.0,10.87777778,5.6,5.1
735,2019.0,3.0,9.0,8.0,0.0,4.922222222,8.0,9.4
736,2019.0,9.0,23.0,5.0,45.0,13.66111111,7.0,5.6
737,2019.0,1.0,3.0,15.0,45.0,4.116666667,8.5,22.5
738,2019.0,5.0,2.0,9.0,15.0,9.661111111,9.9,5.0
739,2019.0,6.0,28.0,7.0,30.0,14.76666667,6.9,16.3
740,2019.0,1.0,16.0,7.0,15.0,5.227777778,8.5,7.8
741,2019.0,7.0,10.0,5.0,0.0,13.35555556,21.4,17.8
742,2019.0,6.0,10.0,20.0,0.0,16.1,14.1,17.0
743,2019.0,2.0,5.0,4.0,15.0,3.888888889,12.4,11.7
744,2019.0,3.0,2.0,3.0,0.0,3.0,13.0,12.8
745,2019.0,9.0,3.0,9.0,15.0,17.16111111,6.6,14.2
746,2019.0,4.0,5.0,6.0,15.0,7.316666667000001,0.0,0.0
747,2019.0,1.0,16.0,17.0,0.0,6.294444444,7.8,8.8
748,2019.0,6.0,22.0,16.0,45.0,17.20555556,4.4,10.2
749,2019.0,7.0,9.0,11.0,15.0,17.63888889,8.3,7.8
